stage_record_id,application_id,stage_id,stage_date,result
3860,1081,2,2025-09-30,Passed
3861,1081,3,2025-10-08,Passed
3862,1081,4,2025-10-11,Rejected
3863,1082,1,2025-04-29,Passed
3864,1082,2,2025-05-05,Passed
3865,1082,3,2025-05-07,Rejected
3866,1083,1,2025-04-08,Passed
3867,1083,2,2025-04-14,Passed
3868,1083,3,2025-04-19,Rejected
3869,1084,1,2025-12-03,Passed
3870,1084,2,2025-12-08,Passed
3871,1084,3,2025-12-13,Rejected
3872,1085,1,2025-11-17,Passed
3873,1085,2,2025-11-27,Passed
3874,1085,3,2025-12-03,Rejected
3875,1086,1,2025-10-13,Passed
3876,1086,2,2025-10-18,Passed
3877,1086,3,2025-10-20,Passed
3878,1086,4,2025-10-22,Rejected
3879,1087,1,2025-08-01,Passed
3880,1087,2,2025-08-04,Passed
3881,1087,3,2025-08-06,Rejected
3882,1088,1,2025-11-23,Passed
3883,1088,2,2025-12-03,Passed
3884,1088,3,2025-12-08,Rejected
3885,1089,1,2025-12-12,Passed
3886,1089,2,2025-12-22,Passed
3887,1089,3,2025-12-27,Rejected
3888,1090,1,2025-12-07,Passed
3889,1090,2,2025-12-17,Passed
3890,1090,3,2025-12-24,Passed
3891,1090,4,2025-12-30,Passed
3892,1090,5,2026-01-02,Rejected
3893,1091,1,2025-02-23,Passed
3894,1091,2,2025-03-02,Passed
3895,1091,3,2025-03-09,Passed
3896,1091,4,2025-03-10,Rejected
3897,1092,1,2025-04-03,Passed
3898,1092,2,2025-04-12,Passed
3899,1092,3,2025-04-16,Rejected
3900,1093,1,2025-09-16,Passed
3901,1093,2,2025-09-23,Passed
3902,1093,3,2025-09-26,Passed
3903,1093,4,2025-10-02,Rejected
3904,1094,1,2025-03-22,Passed
3905,1094,2,2025-03-27,Passed
3906,1094,3,2025-04-04,Passed
3907,1094,4,2025-04-08,Passed
3908,1094,5,2025-04-10,Rejected
3909,1095,1,2025-08-15,Passed
3910,1095,2,2025-08-23,Passed
3911,1095,3,2025-08-29,Rejected
3912,1096,1,2025-06-11,Passed
3913,1096,2,2025-06-17,Passed
3914,1096,3,2025-06-20,Rejected
3915,1097,1,2025-07-10,Passed
3916,1097,2,2025-07-13,Passed
3917,1097,3,2025-07-23,Passed
3918,1097,4,2025-07-28,Rejected
3919,1098,1,2025-06-15,Passed
3920,1098,2,2025-06-20,Passed
3921,1098,3,2025-06-24,Rejected
3922,1099,1,2025-10-16,Passed
3923,1099,2,2025-10-19,Passed
3924,1099,3,2025-10-29,Passed
3925,1099,4,2025-11-02,Rejected
3926,1100,1,2025-07-12,Passed
3927,1100,2,2025-07-16,Passed
3928,1100,3,2025-07-23,Rejected
3929,1101,1,2025-05-11,Passed
3930,1101,2,2025-05-15,Passed
3931,1101,3,2025-05-17,Rejected
3932,1102,1,2025-08-18,Passed
3933,1102,2,2025-08-28,Passed
3934,1102,3,2025-09-01,Rejected
3935,1103,1,2025-01-01,Passed
3936,1103,2,2025-01-09,Passed
3937,1103,3,2025-01-11,Rejected
3938,1104,1,2025-05-26,Passed
3939,1104,2,2025-05-29,Passed
3940,1104,3,2025-06-05,Passed
3941,1104,4,2025-06-10,Rejected
3942,1105,1,2025-09-23,Passed
3943,1105,2,2025-09-25,Passed
3944,1105,3,2025-10-02,Passed
3945,1105,4,2025-10-06,Rejected
3946,1106,1,2025-06-04,Passed
3947,1106,2,2025-06-12,Passed
3948,1106,3,2025-06-21,Passed
3949,1106,4,2025-06-27,Rejected
3950,1107,1,2025-04-24,Passed
3951,1107,2,2025-05-04,Passed
3952,1107,3,2025-05-06,Passed
3953,1107,4,2025-05-09,Rejected
3954,1108,1,2025-06-11,Passed
3955,1108,2,2025-06-20,Passed
3956,1108,3,2025-06-29,Passed
3957,1108,4,2025-07-05,Passed
3958,1108,5,2025-07-06,Rejected
3959,1109,1,2025-12-20,Passed
3960,1109,2,2025-12-29,Passed
3961,1109,3,2026-01-08,Passed
3962,1109,4,2026-01-13,Rejected
3963,1110,1,2025-10-11,Passed
3964,1110,2,2025-10-19,Passed
3965,1110,3,2025-10-27,Passed
3966,1110,4,2025-10-31,Passed
3967,1110,5,2025-11-01,Rejected
3968,1111,1,2025-10-20,Passed
3969,1111,2,2025-10-26,Rejected
3970,1112,1,2025-03-21,Passed
3971,1112,2,2025-03-27,Rejected
3972,1113,1,2025-08-24,Passed
3973,1113,2,2025-09-03,Passed
3974,1113,3,2025-09-10,Passed
3975,1113,4,2025-09-16,Passed
3976,1113,5,2025-09-22,Passed
3977,1113,6,2025-09-26,Rejected
3978,1114,1,2025-03-12,Passed
3979,1114,2,2025-03-16,Passed
3980,1114,3,2025-03-22,Passed
3981,1114,4,2025-03-29,Rejected
3982,1115,1,2025-10-26,Passed
3983,1115,2,2025-10-31,Passed
3984,1115,3,2025-11-02,Rejected
3985,1116,1,2025-05-12,Passed
3986,1116,2,2025-05-22,Passed
3987,1116,3,2025-05-29,Rejected
3988,1117,1,2025-02-17,Passed
3989,1117,2,2025-02-19,Passed
3990,1117,3,2025-02-24,Rejected
3991,1118,1,2025-04-22,Passed
3992,1118,2,2025-04-27,Passed
3993,1118,3,2025-04-29,Passed
3994,1118,4,2025-05-05,Passed
3995,1118,5,2025-05-10,Rejected
3996,1119,1,2025-09-05,Passed
3997,1119,2,2025-09-14,Passed
3998,1119,3,2025-09-23,Passed
3999,1119,4,2025-09-26,Passed
4000,1119,5,2025-10-03,Rejected
4001,1120,1,2025-12-20,Passed
4002,1120,2,2025-12-28,Passed
4003,1120,3,2025-12-31,Passed
4004,1120,4,2026-01-03,Rejected
4005,1121,1,2025-02-18,Passed
4006,1121,2,2025-02-21,Passed
4007,1121,3,2025-02-28,Rejected
4008,1122,1,2025-06-03,Passed
4009,1122,2,2025-06-08,Passed
4010,1122,3,2025-06-11,Rejected
4011,1123,1,2025-10-23,Passed
4012,1123,2,2025-10-30,Passed
4013,1123,3,2025-11-09,Passed
4014,1123,4,2025-11-10,Rejected
4015,1124,1,2025-01-29,Passed
4016,1124,2,2025-02-05,Passed
4017,1124,3,2025-02-06,Rejected
4018,1125,1,2025-06-21,Passed
4019,1125,2,2025-07-01,Passed
4020,1125,3,2025-07-11,Passed
4021,1125,4,2025-07-17,Rejected
4022,1126,1,2025-08-11,Passed
4023,1126,2,2025-08-13,Passed
4024,1126,3,2025-08-21,Passed
4025,1126,4,2025-08-23,Rejected
4026,1127,1,2025-03-03,Passed
4027,1127,2,2025-03-09,Passed
4028,1127,3,2025-03-18,Passed
4029,1127,4,2025-03-24,Rejected
4030,1128,1,2025-04-27,Passed
4031,1128,2,2025-05-01,Passed
4032,1128,3,2025-05-04,Passed
4033,1128,4,2025-05-11,Rejected
4034,1129,1,2025-11-05,Passed
4035,1129,2,2025-11-10,Passed
4036,1129,3,2025-11-13,Passed
4037,1129,4,2025-11-18,Rejected
4038,1130,1,2025-11-21,Passed
4039,1130,2,2025-11-25,Passed
4040,1130,3,2025-12-01,Passed
4041,1130,4,2025-12-07,Rejected
4042,1131,1,2025-07-15,Passed
4043,1131,2,2025-07-22,Passed
4044,1131,3,2025-07-26,Passed
4045,1131,4,2025-08-02,Rejected
4046,1132,1,2025-09-26,Passed
4047,1132,2,2025-10-02,Passed
4048,1132,3,2025-10-06,Rejected
4049,1133,1,2025-10-04,Passed
4050,1133,2,2025-10-08,Rejected
4051,1134,1,2025-06-17,Passed
4052,1134,2,2025-06-27,Passed
4053,1134,3,2025-06-30,Passed
4054,1134,4,2025-07-06,Passed
4055,1134,5,2025-07-10,Rejected
4056,1135,1,2025-04-24,Passed
4057,1135,2,2025-05-02,Passed
4058,1135,3,2025-05-11,Passed
4059,1135,4,2025-05-17,Rejected
4060,1136,1,2025-07-21,Passed
4061,1136,2,2025-07-29,Passed
4062,1136,3,2025-08-05,Rejected
4063,1137,1,2025-11-01,Passed
4064,1137,2,2025-11-08,Rejected
4065,1138,1,2025-02-16,Passed
4066,1138,2,2025-02-20,Rejected
4067,1139,1,2025-05-29,Passed
4068,1139,2,2025-06-03,Passed
4069,1139,3,2025-06-09,Passed
4070,1139,4,2025-06-16,Rejected
4071,1140,1,2025-03-17,Passed
4072,1140,2,2025-03-18,Rejected
4073,1141,1,2025-02-12,Passed
4074,1141,2,2025-02-19,Passed
4075,1141,3,2025-02-26,Passed
4076,1141,4,2025-03-07,Passed
4077,1141,5,2025-03-10,Rejected
4078,1142,1,2025-01-26,Passed
4079,1142,2,2025-01-29,Rejected
4080,1143,1,2025-05-15,Passed
4081,1143,2,2025-05-20,Passed
4082,1143,3,2025-05-22,Passed
4083,1143,4,2025-05-30,Passed
4084,1143,5,2025-06-03,Passed
4085,1143,6,2025-06-10,Rejected
4086,1144,1,2025-09-14,Passed
4087,1144,2,2025-09-21,Passed
4088,1144,3,2025-10-01,Passed
4089,1144,4,2025-10-03,Passed
4090,1144,5,2025-10-04,Rejected
4091,1145,1,2025-12-24,Passed
4092,1145,2,2025-12-27,Rejected
4093,1146,1,2025-03-11,Passed
4094,1146,2,2025-03-18,Rejected
4095,1147,1,2025-04-12,Passed
4096,1147,2,2025-04-15,Passed
4097,1147,3,2025-04-20,Rejected
4098,1148,1,2025-11-30,Passed
4099,1148,2,2025-12-10,Passed
4100,1148,3,2025-12-14,Passed
4101,1148,4,2025-12-18,Rejected
4102,1149,1,2025-10-15,Passed
4103,1149,2,2025-10-17,Rejected
4104,1150,1,2025-09-26,Passed
4105,1150,2,2025-09-30,Passed
4106,1150,3,2025-10-03,Rejected
4107,1151,1,2025-02-06,Passed
4108,1151,2,2025-02-16,Passed
4109,1151,3,2025-02-17,Rejected
4110,1152,1,2025-08-09,Passed
4111,1152,2,2025-08-11,Passed
4112,1152,3,2025-08-16,Rejected
4113,1153,1,2025-10-22,Passed
4114,1153,2,2025-10-30,Passed
4115,1153,3,2025-10-31,Rejected
4116,1154,1,2025-12-10,Passed
4117,1154,2,2025-12-16,Passed
4118,1154,3,2025-12-21,Passed
4119,1154,4,2025-12-24,Passed
4120,1154,5,2025-12-28,Rejected
4121,1155,1,2025-07-07,Passed
4122,1155,2,2025-07-11,Passed
4123,1155,3,2025-07-14,Rejected
4124,1156,1,2025-06-14,Passed
4125,1156,2,2025-06-15,Rejected
4126,1157,1,2025-12-02,Passed
4127,1157,2,2025-12-10,Passed
4128,1157,3,2025-12-20,Passed
4129,1157,4,2025-12-22,Rejected
4130,1158,1,2025-06-06,Passed
4131,1158,2,2025-06-14,Passed
4132,1158,3,2025-06-20,Passed
4133,1158,4,2025-06-24,Rejected
4134,1159,1,2025-11-12,Passed
4135,1159,2,2025-11-14,Passed
4136,1159,3,2025-11-23,Passed
4137,1159,4,2025-11-29,Passed
4138,1159,5,2025-12-04,Rejected
4139,1160,1,2025-08-15,Passed
4140,1160,2,2025-08-21,Passed
4141,1160,3,2025-08-26,Passed
4142,1160,4,2025-08-31,Rejected
4143,1161,1,2025-08-14,Passed
4144,1161,2,2025-08-20,Passed
4145,1161,3,2025-08-25,Rejected
4146,1162,1,2025-04-30,Passed
4147,1162,2,2025-05-08,Passed
4148,1162,3,2025-05-17,Passed
4149,1162,4,2025-05-20,Rejected
4150,1163,1,2025-07-11,Passed
4151,1163,2,2025-07-14,Passed
4152,1163,3,2025-07-16,Passed
4153,1163,4,2025-07-21,Passed
4154,1163,5,2025-07-25,Rejected
4155,1164,1,2025-02-13,Passed
4156,1164,2,2025-02-19,Passed
4157,1164,3,2025-02-22,Passed
4158,1164,4,2025-02-26,Passed
4159,1164,5,2025-03-07,Passed
4160,1164,6,2025-03-08,Rejected
4161,1165,1,2025-01-28,Passed
4162,1165,2,2025-02-06,Passed
4163,1165,3,2025-02-11,Passed
4164,1165,4,2025-02-20,Passed
4165,1165,5,2025-02-26,Passed
4166,1165,6,2025-03-05,Rejected
4167,1166,1,2025-03-17,Passed
4168,1166,2,2025-03-24,Passed
4169,1166,3,2025-03-29,Rejected
4170,1167,1,2025-05-28,Passed
4171,1167,2,2025-05-30,Passed
4172,1167,3,2025-06-04,Passed
4173,1167,4,2025-06-11,Rejected
4174,1168,1,2025-12-22,Passed
4175,1168,2,2025-12-31,Passed
4176,1168,3,2026-01-05,Passed
4177,1168,4,2026-01-14,Passed
4178,1168,5,2026-01-21,Rejected
4179,1169,1,2025-06-06,Passed
4180,1169,2,2025-06-09,Passed
4181,1169,3,2025-06-13,Rejected
4182,1170,1,2025-01-12,Passed
4183,1170,2,2025-01-20,Passed
4184,1170,3,2025-01-22,Passed
4185,1170,4,2025-01-25,Passed
4186,1170,5,2025-02-03,Passed
4187,1170,6,2025-02-04,Rejected
4188,1171,1,2025-04-19,Passed
4189,1171,2,2025-04-27,Passed
4190,1171,3,2025-05-07,Passed
4191,1171,4,2025-05-13,Rejected
4192,1172,1,2025-09-25,Passed
4193,1172,2,2025-09-29,Rejected
4194,1173,1,2025-10-08,Passed
4195,1173,2,2025-10-14,Passed
4196,1173,3,2025-10-20,Passed
4197,1173,4,2025-10-26,Rejected
4198,1174,1,2025-03-14,Passed
4199,1174,2,2025-03-21,Passed
4200,1174,3,2025-03-28,Passed
4201,1174,4,2025-03-30,Rejected
4202,1175,1,2025-12-09,Passed
4203,1175,2,2025-12-19,Passed
4204,1175,3,2025-12-26,Rejected
4205,1176,1,2025-10-26,Passed
4206,1176,2,2025-11-02,Passed
4207,1176,3,2025-11-08,Passed
4208,1176,4,2025-11-13,Passed
4209,1176,5,2025-11-19,Rejected
4210,1177,1,2025-09-27,Passed
4211,1177,2,2025-10-01,Passed
4212,1177,3,2025-10-10,Passed
4213,1177,4,2025-10-18,Passed
4214,1177,5,2025-10-27,Passed
4215,1177,6,2025-10-29,Selected
4216,1178,1,2025-05-26,Passed
4217,1178,2,2025-05-31,Passed
4218,1178,3,2025-06-03,Passed
4219,1178,4,2025-06-06,Rejected
4220,1179,1,2025-12-23,Passed
4221,1179,2,2026-01-01,Passed
4222,1179,3,2026-01-04,Passed
4223,1179,4,2026-01-14,Passed
4224,1179,5,2026-01-17,Rejected
4225,1180,1,2025-01-28,Passed
4226,1180,2,2025-02-02,Passed
4227,1180,3,2025-02-10,Passed
4228,1180,4,2025-02-13,Rejected
4229,1181,1,2025-01-05,Passed
4230,1181,2,2025-01-13,Passed
4231,1181,3,2025-01-18,Rejected
4232,1182,1,2025-12-05,Passed
4233,1182,2,2025-12-10,Passed
4234,1182,3,2025-12-14,Passed
4235,1182,4,2025-12-19,Passed
4236,1182,5,2025-12-25,Passed
4237,1182,6,2025-12-27,Rejected
4238,1183,1,2025-12-04,Passed
4239,1183,2,2025-12-09,Rejected
4240,1184,1,2025-02-25,Passed
4241,1184,2,2025-03-05,Passed
4242,1184,3,2025-03-11,Passed
4243,1184,4,2025-03-17,Rejected
4244,1185,1,2025-11-29,Passed
4245,1185,2,2025-12-05,Rejected
4246,1186,1,2025-07-14,Passed
4247,1186,2,2025-07-16,Rejected
4248,1187,1,2025-02-20,Passed
4249,1187,2,2025-02-25,Passed
4250,1187,3,2025-02-26,Rejected
4251,1188,1,2025-09-06,Passed
4252,1188,2,2025-09-11,Rejected
4253,1189,1,2025-09-30,Passed
4254,1189,2,2025-10-04,Passed
4255,1189,3,2025-10-06,Passed
4256,1189,4,2025-10-08,Passed
4257,1189,5,2025-10-17,Passed
4258,1189,6,2025-10-21,Rejected
4259,1190,1,2025-04-12,Passed
4260,1190,2,2025-04-22,Passed
4261,1190,3,2025-04-24,Rejected
4262,1191,1,2025-10-15,Passed
4263,1191,2,2025-10-23,Passed
4264,1191,3,2025-10-29,Rejected
4265,1192,1,2025-01-12,Passed
4266,1192,2,2025-01-18,Passed
4267,1192,3,2025-01-21,Rejected
4268,1193,1,2025-09-29,Passed
4269,1193,2,2025-10-04,Passed
4270,1193,3,2025-10-10,Rejected
4271,1194,1,2025-09-08,Passed
4272,1194,2,2025-09-14,Rejected
4273,1195,1,2025-03-22,Passed
4274,1195,2,2025-03-30,Passed
4275,1195,3,2025-04-08,Passed
4276,1195,4,2025-04-11,Rejected
4277,1196,1,2025-12-17,Passed
4278,1196,2,2025-12-27,Passed
4279,1196,3,2026-01-02,Rejected
4280,1197,1,2025-11-17,Passed
4281,1197,2,2025-11-19,Passed
4282,1197,3,2025-11-26,Rejected
4283,1198,1,2025-09-14,Passed
4284,1198,2,2025-09-21,Passed
4285,1198,3,2025-09-23,Rejected
4286,1199,1,2025-02-01,Passed
4287,1199,2,2025-02-06,Passed
4288,1199,3,2025-02-10,Passed
4289,1199,4,2025-02-11,Rejected
4290,1200,1,2025-07-18,Passed
4291,1200,2,2025-07-25,Passed
4292,1200,3,2025-07-27,Passed
4293,1200,4,2025-07-30,Rejected
4294,1201,1,2025-01-16,Passed
4295,1201,2,2025-01-23,Passed
4296,1201,3,2025-01-28,Rejected
4297,1202,1,2025-05-24,Passed
4298,1202,2,2025-05-29,Rejected
4299,1203,1,2025-06-24,Passed
4300,1203,2,2025-06-30,Passed
4301,1203,3,2025-07-04,Rejected
4302,1204,1,2025-12-03,Passed
4303,1204,2,2025-12-09,Passed
4304,1204,3,2025-12-11,Passed
4305,1204,4,2025-12-18,Rejected
4306,1205,1,2025-07-15,Passed
4307,1205,2,2025-07-24,Passed
4308,1205,3,2025-07-30,Rejected
4309,1206,1,2025-11-10,Passed
4310,1206,2,2025-11-14,Passed
4311,1206,3,2025-11-24,Passed
4312,1206,4,2025-11-25,Rejected
4313,1207,1,2025-12-18,Passed
4314,1207,2,2025-12-22,Passed
4315,1207,3,2025-12-24,Rejected
4316,1208,1,2025-05-04,Passed
4317,1208,2,2025-05-06,Rejected
4318,1209,1,2025-08-07,Passed
4319,1209,2,2025-08-10,Passed
4320,1209,3,2025-08-12,Passed
4321,1209,4,2025-08-22,Passed
4322,1209,5,2025-08-27,Passed
4323,1209,6,2025-09-02,Rejected
4324,1210,1,2025-11-06,Passed
4325,1210,2,2025-11-13,Passed
4326,1210,3,2025-11-15,Rejected
4327,1211,1,2025-10-05,Passed
4328,1211,2,2025-10-10,Rejected
4329,1212,1,2025-12-01,Passed
4330,1212,2,2025-12-08,Passed
4331,1212,3,2025-12-16,Passed
4332,1212,4,2025-12-18,Passed
4333,1212,5,2025-12-28,Passed
4334,1212,6,2026-01-03,Selected
4335,1213,1,2025-10-05,Passed
4336,1213,2,2025-10-14,Passed
4337,1213,3,2025-10-19,Passed
4338,1213,4,2025-10-23,Rejected
4339,1214,1,2025-04-14,Passed
4340,1214,2,2025-04-16,Passed
4341,1214,3,2025-04-26,Passed
4342,1214,4,2025-05-03,Passed
4343,1214,5,2025-05-10,Rejected
4344,1215,1,2025-06-08,Passed
4345,1215,2,2025-06-17,Passed
4346,1215,3,2025-06-20,Passed
4347,1215,4,2025-06-23,Passed
4348,1215,5,2025-06-25,Passed
4349,1215,6,2025-07-02,Rejected
4350,1216,1,2025-09-26,Passed
4351,1216,2,2025-10-03,Passed
4352,1216,3,2025-10-08,Passed
4353,1216,4,2025-10-13,Passed
4354,1216,5,2025-10-19,Rejected
4355,1217,1,2025-08-09,Passed
4356,1217,2,2025-08-11,Passed
4357,1217,3,2025-08-17,Passed
4358,1217,4,2025-08-21,Passed
4359,1217,5,2025-08-25,Rejected
4360,1218,1,2025-03-16,Passed
4361,1218,2,2025-03-21,Passed
4362,1218,3,2025-03-26,Passed
4363,1218,4,2025-04-01,Passed
4364,1218,5,2025-04-10,Passed
4365,1218,6,2025-04-14,Rejected
4366,1219,1,2025-10-17,Passed
4367,1219,2,2025-10-24,Passed
4368,1219,3,2025-11-03,Passed
4369,1219,4,2025-11-07,Passed
4370,1219,5,2025-11-15,Passed
4371,1219,6,2025-11-20,Selected
4372,1220,1,2025-06-12,Passed
4373,1220,2,2025-06-16,Rejected
4374,1221,1,2025-09-30,Passed
4375,1221,2,2025-10-06,Passed
4376,1221,3,2025-10-16,Passed
4377,1221,4,2025-10-22,Rejected
4378,1222,1,2025-03-02,Passed
4379,1222,2,2025-03-03,Rejected
4380,1223,1,2025-03-16,Passed
4381,1223,2,2025-03-21,Passed
4382,1223,3,2025-03-30,Passed
4383,1223,4,2025-04-02,Passed
4384,1223,5,2025-04-08,Rejected
4385,1224,1,2025-06-13,Passed
4386,1224,2,2025-06-17,Passed
4387,1224,3,2025-06-24,Passed
4388,1224,4,2025-07-02,Passed
4389,1224,5,2025-07-03,Rejected
4390,1225,1,2025-07-30,Passed
4391,1225,2,2025-08-02,Passed
4392,1225,3,2025-08-09,Rejected
4393,1226,1,2025-11-23,Passed
4394,1226,2,2025-11-25,Rejected
4395,1227,1,2025-05-21,Passed
4396,1227,2,2025-05-28,Passed
4397,1227,3,2025-05-31,Passed
4398,1227,4,2025-06-07,Passed
4399,1227,5,2025-06-16,Passed
4400,1227,6,2025-06-23,Rejected
4401,1228,1,2025-04-07,Passed
4402,1228,2,2025-04-16,Passed
4403,1228,3,2025-04-24,Passed
4404,1228,4,2025-04-28,Rejected
4405,1229,1,2025-04-05,Passed
4406,1229,2,2025-04-08,Rejected
4407,1230,1,2025-11-10,Passed
4408,1230,2,2025-11-17,Passed
4409,1230,3,2025-11-25,Passed
4410,1230,4,2025-11-30,Passed
4411,1230,5,2025-12-05,Rejected
4412,1231,1,2025-11-07,Passed
4413,1231,2,2025-11-15,Passed
4414,1231,3,2025-11-20,Rejected
4415,1232,1,2025-04-29,Passed
4416,1232,2,2025-05-01,Passed
4417,1232,3,2025-05-05,Passed
4418,1232,4,2025-05-10,Rejected
4419,1233,1,2025-04-29,Passed
4420,1233,2,2025-05-04,Rejected
4421,1234,1,2025-07-03,Passed
4422,1234,2,2025-07-07,Passed
4423,1234,3,2025-07-14,Passed
4424,1234,4,2025-07-15,Rejected
4425,1235,1,2025-09-02,Passed
4426,1235,2,2025-09-05,Rejected
4427,1236,1,2025-11-06,Passed
4428,1236,2,2025-11-08,Rejected
4429,1237,1,2025-11-29,Passed
4430,1237,2,2025-12-03,Rejected
4431,1238,1,2025-07-18,Passed
4432,1238,2,2025-07-27,Passed
4433,1238,3,2025-07-31,Passed
4434,1238,4,2025-08-04,Passed
4435,1238,5,2025-08-07,Passed
4436,1238,6,2025-08-12,Selected
4437,1239,1,2025-03-12,Passed
4438,1239,2,2025-03-17,Passed
4439,1239,3,2025-03-27,Passed
4440,1239,4,2025-03-30,Rejected
4441,1240,1,2025-04-26,Passed
4442,1240,2,2025-04-30,Passed
4443,1240,3,2025-05-09,Passed
4444,1240,4,2025-05-13,Rejected
4445,1241,1,2025-01-08,Passed
4446,1241,2,2025-01-17,Passed
4447,1241,3,2025-01-24,Rejected
4448,1242,1,2025-07-31,Passed
4449,1242,2,2025-08-05,Passed
4450,1242,3,2025-08-06,Rejected
4451,1243,1,2025-12-10,Passed
4452,1243,2,2025-12-17,Passed
4453,1243,3,2025-12-19,Rejected
4454,1244,1,2025-04-15,Passed
4455,1244,2,2025-04-22,Passed
4456,1244,3,2025-04-29,Rejected
4457,1245,1,2025-08-13,Passed
4458,1245,2,2025-08-21,Passed
4459,1245,3,2025-08-31,Passed
4460,1245,4,2025-09-09,Passed
4461,1245,5,2025-09-14,Rejected
4462,1246,1,2025-09-08,Passed
4463,1246,2,2025-09-12,Passed
4464,1246,3,2025-09-15,Rejected
4465,1247,1,2025-08-23,Passed
4466,1247,2,2025-09-02,Passed
4467,1247,3,2025-09-07,Rejected
4468,1248,1,2025-08-07,Passed
4469,1248,2,2025-08-15,Passed
4470,1248,3,2025-08-21,Rejected
4471,1249,1,2025-01-22,Passed
4472,1249,2,2025-01-31,Passed
4473,1249,3,2025-02-05,Passed
4474,1249,4,2025-02-08,Passed
4475,1249,5,2025-02-12,Passed
4476,1249,6,2025-02-15,Rejected
4477,1250,1,2025-07-14,Passed
4478,1250,2,2025-07-23,Passed
4479,1250,3,2025-07-31,Passed
4480,1250,4,2025-08-08,Passed
4481,1250,5,2025-08-15,Rejected
4482,1251,1,2025-07-21,Passed
4483,1251,2,2025-07-24,Passed
4484,1251,3,2025-07-27,Passed
4485,1251,4,2025-07-31,Rejected
4486,1252,1,2025-10-20,Passed
4487,1252,2,2025-10-21,Rejected
4488,1253,1,2025-09-26,Passed
4489,1253,2,2025-09-30,Passed
4490,1253,3,2025-10-08,Passed
4491,1253,4,2025-10-09,Rejected
4492,1254,1,2025-12-27,Passed
4493,1254,2,2026-01-04,Passed
4494,1254,3,2026-01-06,Passed
4495,1254,4,2026-01-12,Passed
4496,1254,5,2026-01-13,Rejected
4497,1255,1,2025-09-24,Passed
4498,1255,2,2025-10-03,Passed
4499,1255,3,2025-10-12,Passed
4500,1255,4,2025-10-19,Rejected
4501,1256,1,2025-08-22,Passed
4502,1256,2,2025-08-29,Passed
4503,1256,3,2025-09-02,Passed
4504,1256,4,2025-09-07,Rejected
4505,1257,1,2025-01-22,Passed
4506,1257,2,2025-01-25,Passed
4507,1257,3,2025-02-01,Passed
4508,1257,4,2025-02-07,Rejected
4509,1258,1,2025-09-23,Passed
4510,1258,2,2025-09-28,Passed
4511,1258,3,2025-10-07,Passed
4512,1258,4,2025-10-16,Passed
4513,1258,5,2025-10-19,Passed
4514,1258,6,2025-10-23,Rejected
4515,1259,1,2025-01-21,Passed
4516,1259,2,2025-01-28,Passed
4517,1259,3,2025-02-04,Passed
4518,1259,4,2025-02-11,Rejected
4519,1260,1,2025-09-22,Passed
4520,1260,2,2025-09-27,Rejected
4521,1261,1,2025-01-26,Passed
4522,1261,2,2025-02-01,Passed
4523,1261,3,2025-02-03,Passed
4524,1261,4,2025-02-09,Passed
4525,1261,5,2025-02-14,Rejected
4526,1262,1,2025-08-14,Passed
4527,1262,2,2025-08-16,Passed
4528,1262,3,2025-08-24,Passed
4529,1262,4,2025-08-27,Passed
4530,1262,5,2025-08-29,Rejected
4531,1263,1,2025-06-05,Passed
4532,1263,2,2025-06-14,Passed
4533,1263,3,2025-06-20,Passed
4534,1263,4,2025-06-29,Passed
4535,1263,5,2025-07-01,Rejected
4536,1264,1,2025-03-27,Passed
4537,1264,2,2025-04-03,Rejected
4538,1265,1,2025-11-10,Passed
4539,1265,2,2025-11-17,Rejected
4540,1266,1,2025-12-20,Passed
4541,1266,2,2025-12-29,Passed
4542,1266,3,2026-01-05,Passed
4543,1266,4,2026-01-09,Passed
4544,1266,5,2026-01-15,Rejected
4545,1267,1,2025-03-14,Passed
4546,1267,2,2025-03-17,Passed
4547,1267,3,2025-03-20,Passed
4548,1267,4,2025-03-26,Passed
4549,1267,5,2025-03-27,Rejected
4550,1268,1,2025-11-27,Passed
4551,1268,2,2025-12-03,Passed
4552,1268,3,2025-12-09,Rejected
4553,1269,1,2025-09-14,Passed
4554,1269,2,2025-09-21,Rejected
4555,1270,1,2025-10-27,Passed
4556,1270,2,2025-10-28,Rejected
4557,1271,1,2025-12-23,Passed
4558,1271,2,2025-12-28,Rejected
4559,1272,1,2025-07-21,Passed
4560,1272,2,2025-07-27,Passed
4561,1272,3,2025-08-06,Passed
4562,1272,4,2025-08-08,Rejected
4563,1273,1,2025-08-19,Passed
4564,1273,2,2025-08-21,Passed
4565,1273,3,2025-08-30,Passed
4566,1273,4,2025-09-07,Passed
4567,1273,5,2025-09-11,Passed
4568,1273,6,2025-09-17,Rejected
4569,1274,1,2025-08-21,Passed
4570,1274,2,2025-08-29,Passed
4571,1274,3,2025-09-04,Rejected
4572,1275,1,2025-12-31,Passed
4573,1275,2,2026-01-02,Passed
4574,1275,3,2026-01-04,Passed
4575,1275,4,2026-01-10,Rejected
4576,1276,1,2025-08-21,Passed
4577,1276,2,2025-08-27,Passed
4578,1276,3,2025-09-03,Passed
4579,1276,4,2025-09-08,Passed
4580,1276,5,2025-09-15,Passed
4581,1276,6,2025-09-21,Selected
4582,1277,1,2025-06-15,Passed
4583,1277,2,2025-06-24,Passed
4584,1277,3,2025-07-01,Passed
